id,entity
3424,SMP0000367
3425,SMP0059872
3426,SMP0000641
3427,SMP0058908
3428,SMP0000423
3429,SMP0000626
3430,SMP0000394
3431,SMP0000263
3432,SMP0000255
3433,SMP0058808
3434,SMP0000425
3435,SMP0058923
3436,SMP0000155
3437,SMP0000605
3438,SMP0000448
3439,SMP0000688
3440,SMP0000249
3441,SMP0000296
3442,SMP0000331
3443,SMP0000146
3444,SMP0000303
3445,SMP0000676
3446,SMP0000666
3447,SMP0000667
3448,SMP0062884
3449,SMP0000677
3450,SMP0000638
3451,SMP0000434
3452,SMP0058813
3453,SMP0000639
3454,SMP0059689
3455,SMP0000435
3456,SMP0031696
3457,SMP0000475
3458,SMP0000669
3459,SMP0000726
3460,SMP0000080
3461,SMP0000091
3462,SMP0000147
3463,SMP0000592
3464,SMP0000040
3465,SMP0000081
3466,SMP0000189
3467,SMP0000197
3468,SMP0000245
3469,SMP0000297
3470,SMP0000156
3471,SMP0000598
3472,SMP0000305
3473,SMP0000703
3474,SMP0000693
3475,SMP0000304
3476,SMP0000010
3477,SMP0000013
3478,SMP0000316
3479,SMP0000496
3480,SMP0000518
3481,SMP0000579
3482,SMP0000722
3483,SMP0000011
3484,SMP0000031
3485,SMP0000043
3486,SMP0000007
3487,SMP0000067
3488,SMP0000172
3489,SMP0000175
3490,SMP0000178
3491,SMP0000182
3492,SMP0000705
3493,SMP0061190
3494,SMP0056662
3495,SMP0000064
3496,SMP0000561
3497,SMP0000725
3498,SMP0000493
3499,SMP0000351
3500,SMP0000492
3501,SMP0000315
3502,SMP0000317
3503,SMP0000318
3504,SMP0000589
3505,SMP0000736
3506,SMP0000025
3507,SMP0051038
3508,SMP0000734
3509,SMP0000735
3510,SMP0000192
3511,SMP0000559
3512,SMP0000060
3513,SMP0000196
3514,SMP0000212
3515,SMP0000334
3516,SMP0000456
3517,SMP0000558
3518,SMP0000651
3519,SMP0061047
3520,SMP0000366
3521,SMP0031697
3522,SMP0060058
3523,SMP0000685
3524,SMP0059114
3525,SMP0031698
3526,SMP0057583
3527,SMP0060744
3528,SMP0000700
3529,SMP0062881
3530,SMP0057584
3531,SMP0057582
3532,SMP0031700
3533,SMP0059881
3534,SMP0058769
3535,SMP0060170
3536,SMP0060235
3537,SMP0000582
3538,SMP0000462
3539,SMP0000463
3540,BE0000048_target
3541,BE0000767_target
3542,BE0000901_target
3543,BE0002094_target
3544,BE0002095_target
3545,BE0002096_target
3546,BE0002097_target
3547,BE0000710_target
3548,BE0002098_target
3549,BE0000658_target
3550,BE0000651_target
3551,BE0002102_target
3552,BE0000704_target
3553,BE0001087_target
3554,BE0002099_target
3555,BE0002100_target
3556,BE0009995_target
3557,BE0000203_target
3558,BE0000385_target
3559,BE0000661_target
3560,BE0000211_target
3561,BE0000538_target
3562,BE0002092_target
3563,BE0000240_target
3564,BE0000654_target
3565,BE0000717_target
3566,BE0000969_target
3567,BE0002112_target
3568,BE0000942_target
3569,BE0001656_target
3570,BE0002113_target
3571,BE0000134_target
3572,BE0000431_target
3573,BE0000793_target
3574,BE0000628_target
3575,BE0001036_target
3576,BE0002115_target
3577,BE0002116_target
3578,BE0002114_target
3579,BE0004798_target
3580,BE0000490_target
3581,BE0000216_target
3582,BE0000364_target
3583,BE0001043_target
3584,BE0002117_target
3585,BE0002118_target
3586,BE0001098_target
3587,BE0002109_target
3588,BE0001011_target
3589,BE0002119_target
3590,BE0002110_target
3591,BE0002120_target
3592,BE0000565_target
3593,BE0004684_target
3594,BE0003455_target
3595,BE0004685_target
3596,BE0004686_target
3597,BE0000855_target
3598,BE0000033_target
3599,BE0000858_target
3600,BE0001123_target
3601,BE0001147_target
3602,BE0002126_target
3603,BE0002104_target
3604,BE0002105_target
3605,BE0001170_target
3606,BE0000711_target
3607,BE0000467_target
3608,BE0000293_target
3609,BE0000165_target
3610,BE0000773_target
3611,BE0001178_target
3612,BE0000967_target
3613,BE0000403_target
3614,BE0000333_target
3615,BE0000748_target
3616,BE0002131_target
3617,BE0001031_target
3618,BE0000527_target
3619,BE0002134_target
3620,BE0000857_target
3621,BE0002137_target
3622,BE0002136_target
3623,BE0002138_target
3624,BE0000015_target
3625,BE0002139_target
3626,BE0000025_target
3627,BE0002140_target
3628,BE0002130_target
3629,BE0004823_target
3630,BE0000075_target
3631,BE0000345_target
3632,BE0001155_target
3633,BE0000439_target
3634,BE0001068_target
3635,BE0000016_target
3636,BE0000041_target
3637,BE0001151_target
3638,BE0000943_target
3639,BE0001129_target
3640,BE0002142_target
3641,BE0001161_target
3642,BE0000674_target
3643,BE0000394_target
3644,BE0004828_target
3645,BE0000917_target
3646,BE0009351_target
3647,BE0000387_target
3648,BE0000844_target
3649,BE0004821_target
3650,BE0000984_target
3651,BE0000511_target
3652,BE0000066_target
3653,BE0003456_target
3654,BE0000274_target
3655,BE0003457_target
3656,BE0003458_target
3657,BE0004837_target
3658,BE0010021_target
3659,BE0000390_target
3660,BE0003572_target
3661,BE0004834_target
3662,BE0004835_target
3663,BE0004836_target
3664,BE0000928_target
3665,BE0000083_target
3666,BE0000568_target
3667,BE0000379_target
3668,BE0002143_target
3669,BE0001014_target
3670,BE0001399_target
3671,BE0000719_target
3672,BE0009967_target
3673,BE0000516_target
3674,BE0003573_target
3675,BE0000846_target
3676,BE0003488_target
3677,BE0003575_target
3678,BE0003576_target
3679,BE0000598_target
3680,BE0001021_target
3681,BE0004830_target
3682,BE0010008_target
3683,BE0000590_target
3684,BE0001085_target
3685,BE0000398_target
3686,BE0000686_target
3687,BE0002093_target
3688,BE0000163_target
3689,BE0000734_target
3690,BE0000777_target
3691,BE0000763_target
3692,BE0000320_target
3693,BE0002175_target
3694,BE0002176_target
3695,BE0002089_target
3696,BE0008997_target
3697,BE0005015_target
3698,BE0000372_target
3699,BE0000101_target
3700,BE0000304_target
3701,BE0000323_target
3702,BE0000407_target
3703,BE0000692_target
3704,BE0000789_target
3705,BE0000038_target
3706,BE0000753_target
3707,BE0000028_target
3708,BE0000561_target
3709,BE0000614_target
3710,BE0002341_target
3711,BE0000494_target
3712,BE0000426_target
3713,BE0000615_target
3714,BE0002179_target
3715,BE0002180_target
3716,BE0002181_target
3717,BE0002186_target
3718,BE0001361_target
3719,BE0004796_target
3720,BE0001225_target
3721,BE0002192_target
3722,BE0002195_target
3723,BE0002197_target
3724,BE0000138_target
3725,BE0002200_target
3726,BE0002202_target
3727,BE0002206_target
3728,BE0002208_target
3729,BE0000060_target
3730,BE0002210_target
3731,BE0002203_target
3732,BE0002205_target
3733,BE0002213_target
3734,BE0002215_target
3735,BE0000087_target
3736,BE0002221_target
3737,BE0002223_target
3738,BE0002217_target
3739,BE0002211_target
3740,BE0002219_target
3741,BE0000874_target
3742,BE0000374_target
3743,BE0002240_target
3744,BE0000888_target
3745,BE0002246_target
3746,BE0001023_target
3747,BE0000071_target
3748,BE0001777_target
3749,BE0001007_target
3750,BE0000215_target
3751,BE0000412_target
3752,BE0009936_target
3753,BE0009375_target
3754,BE0000986_target
3755,BE0001534_target
3756,BE0000845_target
3757,BE0002249_target
3758,BE0000363_target
3759,BE0000230_target
3760,BE0000779_target
3761,BE0008987_target
3762,BE0000152_target
3763,BE0002258_target
3764,BE0000370_target
3765,BE0003327_target
3766,BE0000595_target
3767,BE0000824_target
3768,BE0000833_target
3769,BE0000827_target
3770,BE0000828_target
3771,BE0000834_target
3772,BE0000835_target
3773,BE0002267_target
3774,BE0002268_target
3775,BE0002235_target
3776,BE0000721_target
3777,BE0000396_target
3778,BE0000825_target
3779,BE0000383_target
3780,BE0000188_target
3781,BE0000219_target
3782,BE0000529_target
3783,BE0000667_target
3784,BE0001115_target
3785,BE0000884_target
3786,BE0001054_target
3787,BE0000166_target
3788,BE0002270_target
3789,BE0000755_target
3790,BE0000321_target
3791,BE0000517_target
3792,BE0000253_target
3793,BE0000365_target
3794,BE0000700_target
3795,BE0002271_target
3796,BE0000760_target
3797,BE0000417_target
3798,BE0000454_target
3799,BE0002272_target
3800,BE0002244_target
3801,BE0002274_target
3802,BE0000727_target
3803,BE0000641_target
3804,BE0002166_target
3805,BE0000073_target
3806,BE0000003_target
3807,BE0002277_target
3808,BE0000030_target
3809,BE0004640_target
3810,BE0000603_target
3811,BE0000180_target
3812,BE0000346_target
3813,BE0000640_target
3814,BE0000606_target
3815,BE0000602_target
3816,BE0000378_target
3817,BE0000822_target
3818,BE0000829_target
3819,BE0000831_target
3820,BE0000830_target
3821,BE0000823_target
3822,BE0000826_target
3823,BE0000832_target
3824,BE0010222_target
3825,BE0000518_target
3826,BE0000409_target
3827,BE0000898_target
3828,BE0000998_target
3829,BE0002303_target
3830,BE0002304_target
3831,BE0000185_target
3832,BE0002154_target
3833,BE0002305_target
3834,BE0000292_target
3835,BE0002306_target
3836,BE0002307_target
3837,BE0000102_target
3838,BE0002309_target
3839,BE0000534_target
3840,BE0000433_target
3841,BE0000316_target
3842,BE0000055_target
3843,BE0000331_target
3844,BE0000414_target
3845,BE0000745_target
3846,BE0000347_target
3847,BE0000228_target
3848,BE0001343_target
3849,BE0002311_target
3850,BE0000157_target
3851,BE0004902_target
3852,BE0000652_target
3853,BE0000271_target
3854,BE0003405_target
3855,BE0000262_target
3856,BE0000017_target
3857,BE0000688_target
3858,BE0001821_target
3859,BE0000996_target
3860,BE0000248_target
3861,BE0005056_target
3862,BE0009878_target
3863,BE0000726_target
3864,BE0000570_target
3865,BE0000593_target
3866,BE0000513_target
3867,BE0000554_target
3868,BE0000900_target
3869,BE0002319_target
3870,BE0000583_target
3871,BE0002320_target
3872,BE0002321_target
3873,BE0000032_target
3874,BE0002322_target
3875,BE0002323_target
3876,BE0000076_target
3877,BE0000339_target
3878,BE0000256_target
3879,BE0000956_target
3880,BE0000872_target
3881,BE0001132_target
3882,BE0002324_target
3883,BE0002325_target
3884,BE0002326_target
3885,BE0000042_target
3886,BE0000040_target
3887,BE0000094_target
3888,BE0002327_target
3889,BE0000713_target
3890,BE0002329_target
3891,BE0000380_target
3892,BE0000220_target
3893,BE0001184_target
3894,BE0000724_target
3895,BE0000115_target
3896,BE0001128_target
3897,BE0001229_target
3898,BE0000702_target
3899,BE0003786_target
3900,BE0002007_target
3901,BE0002791_target
3902,BE0002755_target
3903,BE0002706_target
3904,BE0004323_target
3905,BE0002792_target
3906,BE0000574_target
3907,BE0002366_target
3908,BE0000749_target
3909,BE0000090_target
3910,BE0000062_target
3911,BE0000221_target
3912,BE0005831_target
3913,BE0000685_target
3914,BE0004624_target
3915,BE0000794_target
3916,BE0002340_target
3917,BE0000919_target
3918,BE0000217_target
3919,BE0000118_target
3920,BE0000647_target
3921,BE0000867_target
3922,BE0001044_target
3923,BE0004909_target
3924,BE0000486_target
3925,BE0004888_target
3926,BE0004872_target
3927,BE0000756_target
3928,BE0002196_target
3929,BE0001158_target
3930,BE0000849_target
3931,BE0000850_target
3932,BE0000738_target
3933,BE0003585_target
3934,BE0003586_target
3935,BE0003587_target
3936,BE0002343_target
3937,BE0000411_target
3938,BE0003588_target
3939,BE0003584_target
3940,BE0002090_target
3941,BE0000519_target
3942,BE0000045_target
3943,BE0000092_target
3944,BE0004797_target
3945,BE0008668_target
3946,BE0000172_target
3947,BE0002348_target
3948,BE0002347_target
3949,BE0002151_target
3950,BE0002198_target
3951,BE0003476_target
3952,BE0000770_target
3953,BE0002081_target
3954,BE0004956_target
3955,BE0000013_target
3956,BE0004864_target
3957,BE0000533_target
3958,BE0000632_target
3959,BE0000420_target
3960,BE0000384_target
3961,BE0000308_target
3962,BE0004499_target
3963,BE0000458_target
3964,BE0000694_target
3965,BE0000233_target
3966,BE0002088_target
3967,BE0003722_target
3968,BE0000814_target
3969,BE0001204_target
3970,BE0000584_target
3971,BE0000914_target
3972,BE0003200_target
3973,BE0004800_target
3974,BE0003521_target
3975,BE0000238_target
3976,BE0000340_target
3977,BE0000936_target
3978,BE0000924_target
3979,BE0000241_target
3980,BE0000354_target
3981,BE0009789_target
3982,BE0000487_target
3983,BE0000739_target
3984,BE0004922_target
3985,BE0002385_target
3986,BE0002406_target
3987,BE0002379_target
3988,BE0002407_target
3989,BE0004914_target
3990,BE0004874_target
3991,BE0009927_target
3992,BE0000560_target
3993,BE0000182_target
3994,BE0003556_target
3995,BE0003557_target
3996,BE0000404_target
3997,BE0003441_target
3998,BE0000210_target
3999,BE0001131_target
4000,BE0000330_target
4001,BE0000563_target
4002,BE0001153_target
4003,BE0004674_target
4004,BE0003408_target
4005,BE0001092_target
4006,BE0000110_target
4007,BE0000206_target
4008,BE0000144_target
4009,BE0000078_target
4010,BE0000707_target
4011,BE0001040_target
4012,BE0001164_target
4013,BE0000663_target
4014,BE0000501_target
4015,BE0000575_target
4016,BE0000715_target
4017,BE0000349_target
4018,BE0000766_target
4019,BE0000281_target
4020,BE0000502_target
4021,BE0000442_target
4022,BE0000659_target
4023,BE0000797_target
4024,BE0000460_target
4025,BE0000291_target
4026,BE0000644_target
4027,BE0000366_target
4028,BE0000429_target
4029,BE0000742_target
4030,BE0000930_target
4031,BE0000664_target
4032,BE0000708_target
4033,BE0000207_target
4034,BE0004854_target
4035,BE0009847_target
4036,BE0000218_target
4037,BE0004852_target
4038,BE0003888_target
4039,BE0000576_target
4040,BE0000691_target
4041,BE0004655_target
4042,BE0003768_target
4043,BE0000436_target
4044,BE0004136_target
4045,BE0004668_target
4046,BE0000381_target
4047,BE0000523_target
4048,BE0000478_target
4049,BE0000471_target
4050,BE0000764_target
4051,BE0000795_target
4052,BE0000325_target
4053,BE0002450_target
4054,BE0003613_target
4055,BE0000546_target
4056,BE0003614_target
4057,BE0003615_target
4058,BE0003617_target
4059,BE0003616_target
4060,BE0000250_target
4061,BE0004901_target
4062,BE0009631_target
4063,BE0009739_target
4064,BE0004863_target
4065,BE0009632_target
4066,BE0001154_target
4067,BE0000005_target
4068,BE0000451_target
4069,BE0000020_target
4070,BE0000145_target
4071,BE0000581_target
4072,BE0000389_target
4073,BE0000476_target
4074,BE0000945_target
4075,BE0000650_target
4076,BE0000289_target
4077,BE0000572_target
4078,BE0000342_target
4079,BE0000405_target
4080,BE0000247_target
4081,BE0009860_target
4082,BE0004688_target
4083,BE0000393_target
4084,BE0004889_target
4085,BE0002087_target
4086,BE0002086_target
4087,BE0000197_target
4088,BE0000141_target
4089,BE0008715_target
4090,BE0002084_target
4091,BE0003635_target
4092,BE0002082_target
4093,BE0009998_target
4094,BE0000792_target
4095,BE0000123_target
4096,BE0005001_target
4097,BE0003740_target
4098,BE0000132_target
4099,BE0000019_target
4100,BE0000415_target
4101,BE0004803_target
4102,BE0000635_target
4103,BE0004815_target
4104,BE0000803_target
4105,BE0000733_target
4106,BE0000806_target
4107,BE0004810_target
4108,BE0000648_target
4109,BE0001185_target
4110,BE0002393_target
4111,BE0000430_target
4112,BE0002354_target
4113,BE0000864_target
4114,BE0002396_target
4115,BE0002359_target
4116,BE0002355_target
4117,BE0009738_target
4118,BE0009793_target
4119,BE0000322_target
4120,BE0000535_target
4121,BE0000267_target
4122,BE0003625_target
4123,BE0008718_target
4124,BE0003577_target
4125,BE0000588_target
4126,BE0000488_target
4127,BE0002063_target
4128,BE0003685_target
4129,BE0000925_target
4130,BE0000530_target
4131,BE0001133_target
4132,BE0009002_target
4133,BE0009003_target
4134,BE0009004_target
4135,BE0001717_target
4136,BE0009005_target
4137,BE0009006_target
4138,BE0000687_target
4139,BE0000315_target
4140,BE0009045_target
4141,BE0003603_target
4142,BE0003604_target
4143,BE0003663_target
4144,BE0000177_target
4145,BE0001143_target
4146,BE0002083_target
4147,BE0000776_target
4148,BE0004801_target
4149,BE0003570_target
4150,BE0001162_target
4151,BE0009991_target
4152,BE0000837_target
4153,BE0001176_target
4154,BE0002639_target
4155,BE0000876_target
4156,BE0000610_target
4157,BE0000422_target
4158,BE0001028_target
4159,BE0000199_target
4160,BE0000167_target
4161,BE0000324_target
4162,BE0000557_target
4163,BE0004024_target
4164,BE0000064_target
4165,BE0000514_target
4166,BE0000312_target
4167,BE0000103_target
4168,BE0003579_target
4169,BE0000001_target
4170,BE0000744_target
4171,BE0000303_target
4172,BE0000679_target
4173,BE0000154_target
4174,BE0000680_target
4175,BE0000462_target
4176,BE0000699_target
4177,BE0000026_target
4178,BE0000881_target
4179,BE0000573_target
4180,BE0000162_target
4181,BE0008667_target
4182,BE0009012_target
4183,BE0001121_target
4184,BE0009727_target
4185,BE0002480_target
4186,BE0004643_target
4187,BE0003624_target
4188,BE0004644_target
4189,BE0004335_target
4190,BE0000084_target
4191,BE0001012_target
4192,BE0001039_target
4193,BE0003605_target
4194,BE0000897_target
4195,BE0000781_target
4196,BE0000112_target
4197,BE0000146_target
4198,BE0000156_target
4199,BE0002398_target
4200,BE0004882_target
4201,BE0004890_target
4202,BE0009629_target
4203,BE0000556_target
4204,BE0001640_target
4205,BE0003560_target
4206,BE0000962_target
4207,BE0003561_target
4208,BE0000592_target
4209,BE0009434_target
4210,BE0010085_target
4211,BE0000591_target
4212,BE0000122_target
4213,BE0000034_target
4214,BE0003887_target
4215,BE0000254_target
4216,BE0000208_target
4217,BE0000311_target
4218,BE0004958_target
4219,BE0002386_target
4220,BE0000695_target
4221,BE0003721_target
4222,BE0009744_target
4223,BE0000483_target
4224,BE0000270_target
4225,BE0000790_target
4226,BE0001444_target
4227,BE0001755_target
4228,BE0000553_target
4229,BE0003537_target
4230,BE0004805_target
4231,BE0009993_target
4232,BE0002360_target
4233,BE0000263_target
4234,BE0000121_target
4235,BE0000143_target
4236,BE0004669_target
4237,BE0000666_target
4238,BE0002344_target
4239,BE0003593_target
4240,BE0009737_target
4241,BE0001015_target
4242,BE0000953_target
4243,BE0009672_target
4244,BE0003848_target
4245,BE0000539_target
4246,BE0000343_target
4247,BE0005582_target
4248,BE0001248_target
4249,BE0000475_target
4250,BE0000368_target
4251,BE0000296_target
4252,BE0004809_target
4253,BE0002425_target
4254,BE0000012_target
4255,BE0002226_target
4256,BE0003563_target
4257,BE0000973_target
4258,BE0002705_target
4259,BE0000497_target
4260,BE0000190_target
4261,BE0000024_target
4262,BE0000495_target
4263,BE0000507_target
4264,BE0000732_target
4265,BE0002357_target
4266,BE0002358_target
4267,BE0002356_target
4268,BE0000668_target
4269,BE0002346_target
4270,BE0003592_target
4271,BE0000344_target
4272,BE0000634_target
4273,BE0000036_target
4274,BE0000023_target
4275,BE0000369_target
4276,BE0000029_target
4277,BE0000147_target
4278,BE0000205_target
4279,BE0000453_target
4280,BE0002411_target
4281,BE0010210_target
4282,BE0004660_target
4283,BE0000280_target
4284,BE0000775_target
4285,BE0000804_target
4286,BE0004290_target
4287,BE0001018_target
4288,BE0001134_target
4289,BE0003379_target
4290,BE0003618_target
4291,BE0001304_target
4292,BE0010245_target
4293,BE0000269_target
4294,BE0004258_target
4295,BE0001045_target
4296,BE0005827_target
4297,BE0003686_target
4298,BE0003687_target
4299,BE0002345_target
4300,BE0000129_target
4301,BE0003578_target
4302,BE0004778_target
4303,BE0000693_target
4304,BE0000419_target
4305,BE0002204_target
4306,BE0002010_target
4307,BE0000637_target
4308,BE0004650_target
4309,BE0001544_target
4310,BE0000929_target
4311,BE0003474_target
4312,BE0004799_target
4313,BE0000279_target
4314,BE0001349_target
4315,BE0001358_target
4316,BE0005191_target
4317,BE0000301_target
4318,BE0009978_target
4319,BE0000866_target
4320,BE0000061_target
4321,BE0000095_target
4322,BE0000705_target
4323,BE0004552_target
4324,BE0004881_target
4325,BE0000418_target
4326,BE0004879_target
4327,BE0000630_target
4328,BE0004755_target
4329,BE0003517_target
4330,BE0003403_target
4331,BE0008982_target
4332,BE0008981_target
4333,BE0010959_target
4334,BE0001193_target
4335,BE0009126_target
4336,BE0004950_target
4337,BE0004698_target
4338,BE0004699_target
4339,BE0001066_target
4340,BE0003645_target
4341,BE0000879_target
4342,BE0003646_target
4343,BE0008388_target
4344,BE0002449_target
4345,BE0003478_target
4346,BE0004826_target
4347,BE0001088_target
4348,BE0001283_target
4349,BE0004896_target
4350,BE0004904_target
4351,BE0008954_target
4352,BE0000910_target
4353,BE0000510_target
4354,BE0002833_target
4355,BE0004789_target
4356,BE0001340_target
4357,BE0001367_target
4358,BE0001487_target
4359,BE0000970_target
4360,BE0008996_target
4361,BE0009043_target
4362,BE0001046_target
4363,BE0003621_target
4364,BE0003622_target
4365,BE0001075_target
4366,BE0009685_target
4367,BE0000133_target
4368,BE0003317_target
4369,BE0004524_target
4370,BE0000567_target
4371,BE0002994_target
4372,BE0008382_target
4373,BE0008383_target
4374,BE0008386_target
4375,BE0008387_target
4376,BE0008392_target
4377,BE0008384_target
4378,BE0008385_target
4379,BE0004897_target
4380,BE0001391_target
4381,BE0000474_target
4382,BE0003610_target
4383,BE0000585_target
4384,BE0000252_target
4385,BE0000498_target
4386,BE0000334_target
4387,BE0001198_target
4388,BE0002214_target
4389,BE0009609_target
4390,BE0004661_target
4391,BE0000057_target
4392,BE0003527_target
4393,BE0000043_target
4394,BE0000521_target
4395,BE0000127_target
4396,BE0003709_target
4397,BE0003708_target
4398,BE0003710_target
4399,BE0003582_target
4400,BE0003583_target
4401,BE0009965_target
4402,BE0002437_target
4403,BE0001653_target
4404,BE0001240_target
4405,BE0004808_target
4406,BE0004814_target
4407,BE0004802_target
4408,BE0004813_target
4409,BE0003711_target
4410,BE0003713_target
4411,BE0003712_target
4412,BE0004840_target
4413,BE0000116_target
4414,BE0000406_target
4415,BE0000757_target
4416,BE0000106_target
4417,BE0000496_target
4418,BE0000097_target
4419,BE0000579_target
4420,BE0000373_target
4421,BE0000179_target
4422,BE0000657_target
4423,BE0003201_target
4424,BE0008969_target
4425,BE0004149_target
4426,BE0003997_target
4427,BE0000351_target
4428,BE0000678_target
4429,BE0000353_target
4430,BE0000752_target
4431,BE0000895_target
4432,BE0002194_target
4433,BE0001032_target
4434,BE0000747_target
4435,BE0001062_target
4436,BE0004353_target
4437,BE0000229_target
4438,BE0009094_target
4439,BE0002189_target
4440,BE0001171_target
4441,BE0002659_target
4442,BE0003428_target
4443,BE0000807_target
4444,BE0000982_target
4445,BE0000332_target
4446,BE0000466_target
4447,BE0002436_target
4448,BE0000461_target
4449,BE0000257_target
4450,BE0003707_target
4451,BE0001120_target
4452,BE0001165_target
4453,BE0004743_target
4454,BE0000853_target
4455,BE0000852_target
4456,BE0001124_target
4457,BE0000014_target
4458,BE0004741_target
4459,BE0003565_target
4460,BE0003323_target
4461,BE0004829_target
4462,BE0001183_target
4463,BE0000836_target
4464,BE0000526_target
4465,BE0000783_target
4466,BE0000980_target
4467,BE0003567_target
4468,BE0003568_target
4469,BE0003569_target
4470,BE0004657_target
4471,BE0004658_target
4472,BE0000882_target
4473,BE0000472_target
4474,BE0000731_target
4475,BE0000242_target
4476,BE0002353_target
4477,BE0001287_target
4478,BE0001192_target
4479,BE0000356_target
4480,BE0010000_target
4481,BE0004895_target
4482,BE0004877_target
4483,BE0003790_target
4484,BE0004833_target
4485,BE0000689_target
4486,BE0000326_target
4487,BE0000761_target
4488,BE0000722_target
4489,BE0004520_target
4490,BE0003837_target
4491,BE0005562_target
4492,BE0003580_target
4493,BE0002361_target
4494,BE0000621_target
4495,BE0000158_target
4496,BE0003629_target
4497,BE0000499_target
4498,BE0000555_target
4499,BE0008389_target
4500,BE0004862_target
4501,BE0000099_target
4502,BE0000995_target
4503,BE0000599_target
4504,BE0000709_target
4505,BE0000624_target
4506,BE0004906_target
4507,BE0009743_target
4508,BE0000892_target
4509,BE0009880_target
4510,BE0000155_target
4511,BE0003518_target
4512,BE0000548_target
4513,BE0004915_target
4514,BE0002517_target
4515,BE0004807_target
4516,BE0004818_target
4517,BE0003392_target
4518,BE0000484_target
4519,BE0000508_target
4520,BE0000653_target
4521,BE0000697_target
4522,BE0005828_target
4523,BE0005829_target
4524,BE0000314_target
4525,BE0004284_target
4526,BE0002477_target
4527,BE0004653_target
4528,BE0004651_target
4529,BE0004652_target
4530,BE0001105_target
4531,BE0008391_target
4532,BE0000047_target
4533,BE0000140_target
4534,BE0000276_target
4535,BE0000601_target
4536,BE0000091_target
4537,BE0000971_target
4538,BE0009711_target
4539,BE0000968_target
4540,BE0001090_target
4541,BE0001206_target
4542,BE0001177_target
4543,BE0000885_target
4544,BE0003602_target
4545,BE0002375_target
4546,BE0003522_target
4547,BE0000743_target
4548,BE0001002_target
4549,BE0002173_target
4550,BE0003446_target
4551,BE0009014_target
4552,BE0009015_target
4553,BE0000633_target
4554,BE0004038_target
4555,BE0003559_target
4556,BE0000069_target
4557,BE0001086_target
4558,BE0002387_target
4559,BE0009788_target
4560,BE0001096_target
4561,BE0000681_target
4562,BE0001261_target
4563,BE0000282_target
4564,BE0000117_target
4565,BE0000799_target
4566,BE0000798_target
4567,BE0003634_target
4568,BE0000880_target
4569,BE0003558_target
4570,BE0001186_target
4571,BE0001122_target
4572,BE0003416_target
4573,BE0000468_target
4574,BE0001024_target
4575,BE0004350_target
4576,BE0008983_target
4577,BE0000947_target
4578,BE0008670_target
4579,BE0000067_target
4580,BE0004952_target
4581,BE0001051_target
4582,BE0004903_target
4583,BE0004716_target
4584,BE0004827_target
4585,BE0002419_target
4586,BE0000896_target
4587,BE0004925_target
4588,BE0004926_target
4589,BE0004927_target
4590,BE0004928_target
4591,BE0000716_target
4592,BE0004878_target
4593,BE0004924_target
4594,BE0001029_target
4595,BE0000050_target
4596,BE0004670_target
4597,BE0000577_target
4598,BE0004825_target
4599,BE0004905_target
4600,BE0010002_target
4601,BE0009492_target
4602,BE0009765_target
4603,BE0001195_target
4604,BE0000120_target
4605,BE0000629_target
4606,BE0000130_target
4607,BE0000399_target
4608,BE0000085_target
4609,BE0000049_target
4610,BE0001030_target
4611,BE0001114_target
4612,BE0002218_target
4613,BE0003594_target
4614,BE0003595_target
4615,BE0003596_target
4616,BE0003597_target
4617,BE0003599_target
4618,BE0004706_target
4619,BE0009586_target
4620,BE0009583_target
4621,BE0009585_target
4622,BE0009584_target
4623,BE0005108_target
4624,BE0005190_target
4625,BE0008999_target
4626,BE0000522_target
4627,BE0009011_target
4628,BE0000249_target
4629,BE0000192_target
4630,BE0003636_target
4631,BE0003637_target
4632,BE0003638_target
4633,BE0003626_target
4634,BE0003627_target
4635,BE0003628_target
4636,BE0003630_target
4637,BE0003631_target
4638,BE0003632_target
4639,BE0003633_target
4640,BE0000677_target
4641,BE0002441_target
4642,BE0004435_target
4643,BE0009695_target
4644,BE0009696_target
4645,BE0002378_target
4646,BE0003688_target
4647,BE0002442_target
4648,BE0003539_target
4649,BE0000126_target
4650,BE0004907_target
4651,BE0003380_target
4652,BE0004876_target
4653,BE0003469_target
4654,BE0000444_target
4655,BE0009668_target
4656,BE0001027_target
4657,BE0004689_target
4658,BE0009669_target
4659,BE0002887_target
4660,BE0002433_target
4661,BE0002638_target
4662,BE0003536_target
4663,BE0001944_target
4664,BE0004951_target
4665,BE0001117_target
4666,BE0000802_target
4667,BE0000105_target
4668,BE0001078_target
4669,BE0004812_target
4670,BE0000631_target
4671,BE0009008_target
4672,BE0000327_target
4673,BE0000515_target
4674,BE0000113_target
4675,BE0002390_target
4676,BE0001109_target
4677,BE0000509_target
4678,BE0000907_target
4679,BE0002400_target
4680,BE0005819_target
4681,BE0001191_target
4682,BE0000875_target
4683,BE0003552_target
4684,BE0001246_target
4685,BE0000469_target
4686,BE0000703_target
4687,BE0000119_target
4688,BE0004923_target
4689,BE0009748_target
4690,BE0000058_target
4691,BE0001009_target
4692,BE0009853_target
4693,BE0003566_target
4694,BE0000690_target
4695,BE0004873_target
4696,BE0000503_target
4697,BE0003719_target
4698,BE0009016_target
4699,BE0000077_target
4700,BE0004941_target
4701,BE0009742_target
4702,BE0009666_target
4703,BE0003724_target
4704,BE0003725_target
4705,BE0003726_target
